;QED;MolWt;NumRotatableBonds;TPSA;NumHAcceptors;NumHDonors;Activity
4701;0.838985253300869;262.30899999999997;1;50.800000000000004;4;1;1.0
4702;0.5480544865278885;400.57000000000016;8;41.05;4;1;1.0
4703;0.8035094597045961;290.38699999999994;1;41.57;3;1;1.0
4704;0.2542153702136188;424.71700000000004;12;7.76;0;0;1.0
4705;0.7831480137438911;336.8480000000002;2;51.02;5;0;1.0
4706;0.8520021491064931;234.29899999999995;2;55.56;3;1;1.0
4707;0.47106339406354314;401.5320000000001;10;62.830000000000005;5;2;1.0
4708;0.6983652536614943;466.53000000000026;2;106.20000000000002;7;2;1.0
4709;0.8625664738105211;365.47700000000015;2;44.81;4;1;1.0
4710;0.6492083849605799;326.4000000000002;5;76.02000000000001;5;2;1.0
4711;0.4228408013964422;432.4960000000003;7;65.71000000000001;5;0;1.0
4712;0.835847961645924;352.45800000000014;2;41.57;3;1;1.0
4713;0.7226689406910043;342.4430000000002;8;76.02000000000001;5;2;1.0
4714;0.7651622959330172;376.5440000000002;6;32.34;3;1;1.0
4715;0.6766661370697276;394.5350000000002;6;35.53;3;0;1.0
4716;0.576884342994825;480.73700000000025;3;52.900000000000006;4;1;1.0
4717;0.6049513493943103;390.4830000000001;4;74.68;4;2;1.0
4718;0.5846910696423107;370.49600000000015;3;45.22;2;1;1.0
4719;0.251528303976819;444.6190000000002;13;32.78;4;0;1.0
4720;0.476131958876269;418.53700000000003;10;50.8;4;1;1.0
4721;0.476131958876269;418.53700000000003;10;50.8;4;1;1.0
4722;0.6274011482639236;413.47700000000026;4;91.65;6;2;1.0
4723;0.2666167599003546;471.6010000000002;10;76.39;5;2;1.0
4724;0.20848265648993342;561.1260000000003;9;70.84;7;1;1.0
4725;0.52976070961963;398.5510000000003;12;76.02000000000001;5;2;1.0
4726;0.4158276340080939;430.5240000000002;7;56.480000000000004;4;0;1.0
4727;0.9081306198631172;337.42300000000006;2;44.81;4;1;1.0
4728;0.6670038735054702;376.54400000000004;6;23.550000000000004;3;0;1.0
4729;0.6216426639731301;356.46900000000016;3;45.22;2;1;1.0
4730;0.2824378380271642;407.98600000000033;7;71.08;5;2;1.0
4731;0.26947283533185357;456.63000000000034;11;32.78;4;0;1.0
4732;0.8027889913833859;261.325;1;53.6;4;2;1.0
4733;0.7458657794087872;362.47300000000007;5;45.47;4;1;1.0
4734;0.8625664738105211;365.47700000000015;2;44.81;4;1;1.0
4735;0.9064457453069753;325.3640000000001;2;56.790000000000006;4;1;1.0
4736;0.23051924766501228;572.691;10;127.36000000000001;9;3;1.0
4737;0.74813473607149;376.5440000000002;6;32.34;3;1;1.0
4738;0.39808691916916333;372.4250000000002;9;106.39;6;2;1.0
4739;0.3996848772778415;421.90400000000017;8;63.2;4;0;1.0
4740;0.7963279368261456;309.369;2;62.39;4;3;1.0
4741;0.5689579603768614;390.5710000000001;8;23.550000000000004;3;0;1.0
4742;0.1526452528332081;598.7730000000001;13;118.13000000000001;8;3;1.0
4743;0.6525999449484663;355.44100000000014;2;69.00999999999999;3;1;1.0
4744;0.21765364704703855;478.68400000000037;11;49.84;4;2;1.0
4745;0.7621500743891596;335.44700000000006;2;38.33;2;1;1.0
4746;0.12799448968693902;559.1980000000001;15;69.81;3;3;1.0
4747;0.12496306041759207;544.6920000000003;15;81.01;6;1;1.0
4748;0.12496306041759207;544.6920000000003;15;81.01;6;1;1.0
4749;0.7535703886227811;353.51000000000016;6;54.02;3;2;1.0
4750;0.18464607804183528;534.6970000000005;14;81.01;6;1;1.0
